time,true_distance,true_velocity,true_acceleration,d_linenc,d_kalman,d_error
4.239,4.00382,-0.000999914,0,4,4.37752,-0.373698
4.24,4.00382,-0.000999914,0,4,4.37752,-0.373699
4.241,4.00382,-0.000999914,0,4,4.37752,-0.3737
4.242,4.00382,-0.000999914,0,4,4.37752,-0.373701
4.243,4.00382,-0.000999914,0,4,4.37752,-0.373702
4.244,4.00382,-0.000999914,0,4,4.37752,-0.373703
4.245,4.00382,-0.000999914,0,4,4.37752,-0.373704
4.246,4.00381,-0.000999914,0,4,4.37752,-0.373705
4.247,4.00381,-0.000999914,0,4,4.37752,-0.373706
4.248,4.00381,-0.000999914,0,4,4.37752,-0.373707
4.249,4.00381,-0.000999914,0,4,4.37752,-0.373708
4.25,4.00381,-0.000999914,0,4,4.37752,-0.373709
4.251,4.00381,-0.000999914,0,4,4.37752,-0.37371
4.252,4.00381,-0.000999914,0,4,4.37752,-0.373711
4.253,4.00381,-0.000999914,0,4,4.37752,-0.373712
4.254,4.00381,-0.000999914,0,4,4.37752,-0.373713
4.255,4.00381,-0.000999914,0,4,4.37752,-0.373713
4.256,4.00381,-0.000999914,0,4,4.37752,-0.373714
4.257,4.0038,-0.000999914,0,4,4.37752,-0.373715
4.258,4.0038,-0.000999914,0,4,4.37752,-0.373716
4.259,4.0038,-0.000999914,0,4,4.37752,-0.373717
4.26,4.0038,-0.000999914,0,4,4.37752,-0.373718
4.261,4.0038,-0.000999914,0,4,4.37752,-0.373719
4.262,4.0038,-0.000999914,0,4,4.37752,-0.37372
4.263,4.0038,-0.000999914,0,4,4.37752,-0.373721
4.264,4.0038,-0.000999914,0,4,4.37752,-0.373722
4.265,4.0038,-0.000999914,0,4,4.37752,-0.373723
4.266,4.0038,-0.000999914,0,4,4.37752,-0.373724
4.267,4.00379,-0.000999914,0,4,4.37752,-0.373725
4.268,4.00379,-0.000999914,0,4,4.37752,-0.373726
4.269,4.00379,-0.000999914,0,4,4.37752,-0.373727
4.27,4.00379,-0.000999914,0,4,4.37752,-0.373728
4.271,4.00379,-0.000999914,0,4,4.37752,-0.373729
4.272,4.00379,-0.000999914,0,4,4.37752,-0.37373
4.273,4.00379,-0.000999914,0,4,4.37752,-0.373731
4.274,4.00379,-0.000999914,0,4,4.37752,-0.373732
4.275,4.00379,-0.000999914,0,4,4.37752,-0.373733
4.276,4.00379,-0.000999914,0,4,4.37752,-0.373734
4.277,4.00379,-0.000999914,0,4,4.37752,-0.373734
4.278,4.00378,-0.000999914,0,4,4.37752,-0.373735
4.279,4.00378,-0.000999914,0,4,4.37752,-0.373736
4.28,4.00378,-0.000999914,0,4,4.37752,-0.373737
4.281,4.00378,-0.000999914,0,4,4.37752,-0.373738
4.282,4.00378,-0.000999914,0,4,4.37752,-0.373739
4.283,4.00378,-0.000999914,0,4,4.37752,-0.37374
4.284,4.00378,-0.000999914,0,4,4.37752,-0.373741
4.285,4.00378,-0.000999914,0,4,4.37752,-0.373742
4.286,4.00378,-0.000999914,0,4,4.37752,-0.373743
4.287,4.00378,-0.000999914,0,4,4.37752,-0.373744
4.288,4.00377,-0.000999914,0,4,4.37752,-0.373745
4.289,4.00377,-0.000999914,0,4,4.37752,-0.373746
4.29,4.00377,-0.000999914,0,4,4.37752,-0.373747
4.291,4.00377,-0.000999914,0,4,4.37752,-0.373748
4.292,4.00377,-0.000999914,0,4,4.37752,-0.373749
4.293,4.00377,-0.000999914,0,4,4.37752,-0.37375
4.294,4.00377,-0.000999914,0,4,4.37752,-0.373751
4.295,4.00377,-0.000999914,0,4,4.37752,-0.373752
4.296,4.00377,-0.000999914,0,4,4.37752,-0.373753
4.297,4.00377,-0.000999914,0,4,4.37752,-0.373754
4.298,4.00377,-0.000999914,0,4,4.37752,-0.373755
4.299,4.00376,-0.000999914,0,4,4.37752,-0.373755
4.3,4.00376,-0.000999914,0,4,4.37752,-0.373756
4.301,4.00376,-0.000999914,0,4,4.37752,-0.373757
4.302,4.00376,-0.000999914,0,4,4.37752,-0.373758
4.303,4.00376,-0.000999914,0,4,4.37752,-0.373759
4.304,4.00376,-0.000999914,0,4,4.37752,-0.37376
4.305,4.00376,-0.000999914,0,4,4.37752,-0.373761
4.306,4.00376,-0.000999914,0,4,4.37752,-0.373762
4.307,4.00376,-0.000999914,0,4,4.37752,-0.373763
4.308,4.00376,-0.000999914,0,4,4.37752,-0.373764
4.309,4.00375,-0.000999914,0,4,4.37752,-0.373765
4.31,4.00375,-0.000999914,0,4,4.37752,-0.373766
4.311,4.00375,-0.000999914,0,4,4.37752,-0.373767
4.312,4.00375,-0.000999914,0,4,4.37752,-0.373768
4.313,4.00375,-0.000999914,0,4,4.37752,-0.373769
4.314,4.00375,-0.000999914,0,4,4.37752,-0.37377
4.315,4.00375,-0.000999914,0,4,4.37752,-0.373771
4.316,4.00375,-0.000999914,0,4,4.37752,-0.373772
4.317,4.00375,-0.000999914,0,4,4.37752,-0.373773
4.318,4.00375,-0.000999914,0,4,4.37752,-0.373774
4.319,4.00375,-0.000999914,0,4,4.37752,-0.373775
4.32,4.00374,-0.000999914,0,4,4.37752,-0.373775
4.321,4.00374,-0.000999914,0,4,4.37752,-0.373776
4.322,4.00374,-0.000999914,0,4,4.37752,-0.373777
4.323,4.00374,-0.000999914,0,4,4.37752,-0.373778
4.324,4.00374,-0.000999914,0,4,4.37752,-0.373779
4.325,4.00374,-0.000999914,0,4,4.37752,-0.37378
4.326,4.00374,-0.000999914,0,4,4.37752,-0.373781
4.327,4.00374,-0.000999914,0,4,4.37752,-0.373782
4.328,4.00374,-0.000999914,0,4,4.37752,-0.373783
4.329,4.00374,-0.000999914,0,4,4.37752,-0.373784
4.33,4.00373,-0.000999914,0,4,4.37752,-0.373785
4.331,4.00373,-0.000999914,0,4,4.37752,-0.373786
4.332,4.00373,-0.000999914,0,4,4.37752,-0.373787
4.333,4.00373,-0.000999914,0,4,4.37752,-0.373788
4.334,4.00373,-0.000999914,0,4,4.37752,-0.373789
4.335,4.00373,-0.000999914,0,4,4.37752,-0.37379
4.336,4.00373,-0.000999914,0,4,4.37752,-0.373791
4.337,4.00373,-0.000999914,0,4,4.37752,-0.373792
4.338,4.00373,-0.000999914,0,4,4.37752,-0.373793
4.339,4.00373,-0.000999914,0,4,4.37752,-0.373794
4.34,4.00373,-0.000999914,0,4,4.37752,-0.373795
4.341,4.00372,-0.000999914,0,4,4.37752,-0.373796
4.342,4.00372,-0.000999914,0,4,4.37752,-0.373796
4.343,4.00372,-0.000999914,0,4,4.37752,-0.373797
4.344,4.00372,-0.000999914,0,4,4.37752,-0.373798
4.345,4.00372,-0.000999914,0,4,4.37752,-0.373799
4.346,4.00372,-0.000999914,0,4,4.37752,-0.3738
4.347,4.00372,-0.000999914,0,4,4.37752,-0.373801
4.348,4.00372,-0.000999914,0,4,4.37752,-0.373802
4.349,4.00372,-0.000999914,0,4,4.37752,-0.373803
4.35,4.00372,-0.000999914,0,4,4.37752,-0.373804
4.351,4.00371,-0.000999914,0,4,4.37752,-0.373805
4.352,4.00371,-0.000999914,0,4,4.37752,-0.373806
4.353,4.00371,-0.000999914,0,4,4.37752,-0.373807
4.354,4.00371,-0.000999914,0,4,4.37752,-0.373808
4.355,4.00371,-0.000999914,0,4,4.37752,-0.373809
4.356,4.00371,-0.000999914,0,4,4.37752,-0.37381
4.357,4.00371,-0.000999914,0,4,4.37752,-0.373811
4.358,4.00371,-0.000999914,0,4,4.37752,-0.373812
4.359,4.00371,-0.000999914,0,4,4.37752,-0.373813
4.36,4.00371,-0.000999914,0,4,4.37752,-0.373814
4.361,4.00371,-0.000999914,0,4,4.37752,-0.373815
4.362,4.0037,-0.000999914,0,4,4.37752,-0.373816
4.363,4.0037,-0.000999914,0,4,4.37752,-0.373816
4.364,4.0037,-0.000999914,0,4,4.37752,-0.373817
4.365,4.0037,-0.000999914,0,4,4.37752,-0.373818
4.366,4.0037,-0.000999914,0,4,4.37752,-0.373819
4.367,4.0037,-0.000999914,0,4,4.37752,-0.37382
4.368,4.0037,-0.000999914,0,4,4.37752,-0.373821
4.369,4.0037,-0.000999914,0,4,4.37752,-0.373822
4.37,4.0037,-0.000999914,0,4,4.37752,-0.373823
4.371,4.0037,-0.000999914,0,4,4.37752,-0.373824
4.372,4.00369,-0.000999914,0,4,4.37752,-0.373825
4.373,4.00369,-0.000999914,0,4,4.37752,-0.373826
4.374,4.00369,-0.000999914,0,4,4.37752,-0.373827
4.375,4.00369,-0.000999914,0,4,4.37752,-0.373828
4.376,4.00369,-0.000999914,0,4,4.37752,-0.373829
4.377,4.00369,-0.000999914,0,4,4.37752,-0.37383
4.378,4.00369,-0.000999914,0,4,4.37752,-0.373831
4.379,4.00369,-0.000999914,0,4,4.37752,-0.373832
4.38,4.00369,-0.000999914,0,4,4.37752,-0.373833
4.381,4.00369,-0.000999914,0,4,4.37752,-0.373834
4.382,4.00368,-0.000999914,0,4,4.37752,-0.373835
4.383,4.00368,-0.000999914,0,4,4.37752,-0.373836
4.384,4.00368,-0.000999914,0,4,4.37752,-0.373837
4.385,4.00368,-0.000999914,0,4,4.37752,-0.373837
4.386,4.00368,-0.000999914,0,4,4.37752,-0.373838
4.387,4.00368,-0.000999914,0,4,4.37752,-0.373839
4.388,4.00368,-0.000999914,0,4,4.37752,-0.37384
4.389,4.00368,-0.000999914,0,4,4.37752,-0.373841
4.39,4.00368,-0.000999914,0,4,4.37752,-0.373842
4.391,4.00368,-0.000999914,0,4,4.37752,-0.373843
4.392,4.00368,-0.000999914,0,4,4.37752,-0.373844
4.393,4.00367,-0.000999914,0,4,4.37752,-0.373845
4.394,4.00367,-0.000999914,0,4,4.37752,-0.373846
4.395,4.00367,-0.000999914,0,4,4.37752,-0.373847
4.396,4.00367,-0.000999914,0,4,4.37752,-0.373848
4.397,4.00367,-0.000999914,0,4,4.37752,-0.373849
4.398,4.00367,-0.000999914,0,4,4.37752,-0.37385
4.399,4.00367,-0.000999914,0,4,4.37752,-0.373851
4.4,4.00367,-0.000999914,0,4,4.37752,-0.373852
4.401,4.00367,-0.000999914,0,4,4.37837,-0.374699
4.402,4.00367,-0.000999914,0,4,4.37837,-0.3747
4.403,4.00366,-0.000999914,0,4,4.37837,-0.374701
4.404,4.00366,-0.000999914,0,4,4.37837,-0.374702
4.405,4.00366,-0.000999914,0,4,4.37837,-0.374703
4.406,4.00366,-0.000999914,0,4,4.37837,-0.374704
4.407,4.00366,-0.000999914,0,4,4.37837,-0.374705
4.408,4.00366,-0.000999914,0,4,4.37837,-0.374706
4.409,4.00366,-0.000999914,0,4,4.37837,-0.374707
4.41,4.00366,-0.000999914,0,4,4.37837,-0.374708
4.411,4.00366,-0.000999914,0,4,4.37837,-0.374709
4.412,4.00366,-0.000999914,0,4,4.37837,-0.37471
4.413,4.00366,-0.000999914,0,4,4.37837,-0.374711
4.414,4.00365,-0.000999914,0,4,4.37837,-0.374712
4.415,4.00365,-0.000999914,0,4,4.37837,-0.374712
4.416,4.00365,-0.000999914,0,4,4.37837,-0.374713
4.417,4.00365,-0.000999914,0,4,4.37837,-0.374714
4.418,4.00365,-0.000999914,0,4,4.37837,-0.374715
4.419,4.00365,-0.000999914,0,4,4.37837,-0.374716
4.42,4.00365,-0.000999914,0,4,4.37837,-0.374717
4.421,4.00365,-0.000999914,0,4,4.37837,-0.374718
4.422,4.00365,-0.000999914,0,4,4.37837,-0.374719
4.423,4.00365,-0.000999914,0,4,4.37837,-0.37472
4.424,4.00364,-0.000999914,0,4,4.37837,-0.374721
4.425,4.00364,-0.000999914,0,4,4.37837,-0.374722
4.426,4.00364,-0.000999914,0,4,4.37837,-0.374723
4.427,4.00364,-0.000999914,0,4,4.37837,-0.374724
4.428,4.00364,-0.000999914,0,4,4.37837,-0.374725
4.429,4.00364,-0.000999914,0,4,4.37837,-0.374726
4.43,4.00364,-0.000999914,0,4,4.37837,-0.374727
4.431,4.00364,-0.000999914,0,4,4.37837,-0.374728
4.432,4.00364,-0.000999914,0,4,4.37837,-0.374729
4.433,4.00364,-0.000999914,0,4,4.37837,-0.37473
4.434,4.00364,-0.000999914,0,4,4.37837,-0.374731
4.435,4.00363,-0.000999914,0,4,4.37837,-0.374732
4.436,4.00363,-0.000999914,0,4,4.37837,-0.374732
4.437,4.00363,-0.000999914,0,4,4.37837,-0.374733
4.438,4.00363,-0.000999914,0,4,4.37837,-0.374734
4.439,4.00363,-0.000999914,0,4,4.37837,-0.374735
4.44,4.00363,-0.000999914,0,4,4.37837,-0.374736
4.441,4.00363,-0.000999914,0,4,4.37837,-0.374737
4.442,4.00363,-0.000999914,0,4,4.37837,-0.374738
4.443,4.00363,-0.000999914,0,4,4.37837,-0.374739
4.444,4.00363,-0.000999914,0,4,4.37837,-0.37474
4.445,4.00362,-0.000999914,0,4,4.37837,-0.374741
4.446,4.00362,-0.000999914,0,4,4.37837,-0.374742
4.447,4.00362,-0.000999914,0,4,4.37837,-0.374743
4.448,4.00362,-0.000999914,0,4,4.37837,-0.374744
4.449,4.00362,-0.000999914,0,4,4.37837,-0.374745
4.45,4.00362,-0.000999914,0,4,4.37837,-0.374746
4.451,4.00362,-0.000999914,0,4,4.37837,-0.374747
4.452,4.00362,-0.000999914,0,4,4.37837,-0.374748
4.453,4.00362,-0.000999914,0,4,4.37837,-0.374749
4.454,4.00362,-0.000999914,0,4,4.37837,-0.37475
4.455,4.00362,-0.000999914,0,4,4.37837,-0.374751
4.456,4.00361,-0.000999914,0,4,4.37837,-0.374752
4.457,4.00361,-0.000999914,0,4,4.37837,-0.374753
4.458,4.00361,-0.000999914,0,4,4.37837,-0.374753
4.459,4.00361,-0.000999914,0,4,4.37837,-0.374754
4.46,4.00361,-0.000999914,0,4,4.37837,-0.374755
4.461,4.00361,-0.000999914,0,4,4.37837,-0.374756
4.462,4.00361,-0.000999914,0,4,4.37837,-0.374757
4.463,4.00361,-0.000999914,0,4,4.37837,-0.374758
4.464,4.00361,-0.000999914,0,4,4.37837,-0.374759
4.465,4.00361,-0.000999914,0,4,4.37837,-0.37476
4.466,4.0036,-0.000999914,0,4,4.37837,-0.374761
4.467,4.0036,-0.000999914,0,4,4.37837,-0.374762
4.468,4.0036,-0.000999914,0,4,4.37837,-0.374763
4.469,4.0036,-0.000999914,0,4,4.37837,-0.374764
4.47,4.0036,-0.000999914,0,4,4.37837,-0.374765
4.471,4.0036,-0.000999914,0,4,4.37837,-0.374766
4.472,4.0036,-0.000999914,0,4,4.37837,-0.374767
4.473,4.0036,-0.000999914,0,4,4.37837,-0.374768
4.474,4.0036,-0.000999914,0,4,4.37837,-0.374769
4.475,4.0036,-0.000999914,0,4,4.37837,-0.37477
4.476,4.0036,-0.000999914,0,4,4.37837,-0.374771
4.477,4.00359,-0.000999914,0,4,4.37837,-0.374772
4.478,4.00359,-0.000999914,0,4,4.37837,-0.374773
4.479,4.00359,-0.000999914,0,4,4.37837,-0.374774
4.48,4.00359,-0.000999914,0,4,4.37837,-0.374774
4.481,4.00359,-0.000999914,0,4,4.37837,-0.374775
4.482,4.00359,-0.000999914,0,4,4.37837,-0.374776
4.483,4.00359,-0.000999914,0,4,4.37837,-0.374777
4.484,4.00359,-0.000999914,0,4,4.37837,-0.374778
4.485,4.00359,-0.000999914,0,4,4.37837,-0.374779
4.486,4.00359,-0.000999914,0,4,4.37837,-0.37478
4.487,4.00358,-0.000999914,0,4,4.37837,-0.374781
4.488,4.00358,-0.000999914,0,4,4.37837,-0.374782
4.489,4.00358,-0.000999914,0,4,4.37837,-0.374783
4.49,4.00358,-0.000999914,0,4,4.37837,-0.374784
4.491,4.00358,-0.000999914,0,4,4.37837,-0.374785
4.492,4.00358,-0.000999914,0,4,4.37837,-0.374786
4.493,4.00358,-0.000999914,0,4,4.37837,-0.374787
4.494,4.00358,-0.000999914,0,4,4.37837,-0.374788
4.495,4.00358,-0.000999914,0,4,4.37837,-0.374789
4.496,4.00358,-0.000999914,0,4,4.37837,-0.37479
4.497,4.00358,-0.000999914,0,4,4.37837,-0.374791
4.498,4.00357,-0.000999914,0,4,4.37837,-0.374792
4.499,4.00357,-0.000999914,0,4,4.37837,-0.374793
4.5,4.00357,-0.000999914,0,4,4.37837,-0.374794
4.501,4.00357,-0.000999914,0,4,4.37837,-0.374794
4.502,4.00357,-0.000999914,0,4,4.37837,-0.374795
4.503,4.00357,-0.000999914,0,4,4.37837,-0.374796
4.504,4.00357,-0.000999914,0,4,4.37837,-0.374797
4.505,4.00357,-0.000999914,0,4,4.37837,-0.374798
4.506,4.00357,-0.000999914,0,4,4.37837,-0.374799
4.507,4.00357,-0.000999914,0,4,4.37837,-0.3748
4.508,4.00356,-0.000999914,0,4,4.37837,-0.374801
4.509,4.00356,-0.000999914,0,4,4.37837,-0.374802
4.51,4.00356,-0.000999914,0,4,4.37837,-0.374803
4.511,4.00356,-0.000999914,0,4,4.37837,-0.374804
4.512,4.00356,-0.000999914,0,4,4.37837,-0.374805
4.513,4.00356,-0.000999914,0,4,4.37837,-0.374806
4.514,4.00356,-0.000999914,0,4,4.37837,-0.374807
4.515,4.00356,-0.000999914,0,4,4.37837,-0.374808
4.516,4.00356,-0.000999914,0,4,4.37837,-0.374809
4.517,4.00356,-0.000999914,0,4,4.37837,-0.37481
4.518,4.00356,-0.000999914,0,4,4.37837,-0.374811
4.519,4.00355,-0.000999914,0,4,4.37837,-0.374812
4.52,4.00355,-0.000999914,0,4,4.37837,-0.374813
4.521,4.00355,-0.000999914,0,4,4.37837,-0.374814
4.522,4.00355,-0.000999914,0,4,4.37837,-0.374815
4.523,4.00355,-0.000999914,0,4,4.37837,-0.374815
4.524,4.00355,-0.000999914,0,4,4.37837,-0.374816
4.525,4.00355,-0.000999914,0,4,4.37837,-0.374817
4.526,4.00355,-0.000999914,0,4,4.37837,-0.374818
4.527,4.00355,-0.000999914,0,4,4.37837,-0.374819
4.528,4.00355,-0.000999914,0,4,4.37837,-0.37482
4.529,4.00354,-0.000999914,0,4,4.37837,-0.374821
4.53,4.00354,-0.000999914,0,4,4.37837,-0.374822
4.531,4.00354,-0.000999914,0,4,4.37837,-0.374823
4.532,4.00354,-0.000999914,0,4,4.37837,-0.374824
4.533,4.00354,-0.000999914,0,4,4.37837,-0.374825
4.534,4.00354,-0.000999914,0,4,4.37837,-0.374826
4.535,4.00354,-0.000999914,0,4,4.37837,-0.374827
4.536,4.00354,-0.000999914,0,4,4.37837,-0.374828
4.537,4.00354,-0.000999914,0,4,4.37837,-0.374829
4.538,4.00354,-0.000999914,0,4,4.37837,-0.37483
4.539,4.00354,-0.000999914,0,4,4.37837,-0.374831
4.54,4.00353,-0.000999914,0,4,4.37837,-0.374832
4.541,4.00353,-0.000999914,0,4,4.37837,-0.374833
4.542,4.00353,-0.000999914,0,4,4.37837,-0.374834
4.543,4.00353,-0.000999914,0,4,4.37837,-0.374835
4.544,4.00353,-0.000999914,0,4,4.37837,-0.374835
4.545,4.00353,-0.000999914,0,4,4.37837,-0.374836
4.546,4.00353,-0.000999914,0,4,4.37837,-0.374837
4.547,4.00353,-0.000999914,0,4,4.37837,-0.374838
4.548,4.00353,-0.000999914,0,4,4.37837,-0.374839
4.549,4.00353,-0.000999914,0,4,4.37837,-0.37484
4.55,4.00352,-0.000999914,0,4,4.37837,-0.374841
4.551,4.00352,-0.000999914,0,4,4.37837,-0.374842
4.552,4.00352,-0.000999914,0,4,4.37837,-0.374843
4.553,4.00352,-0.000999914,0,4,4.37837,-0.374844
4.554,4.00352,-0.000999914,0,4,4.37837,-0.374845
4.555,4.00352,-0.000999914,0,4,4.37837,-0.374846
4.556,4.00352,-0.000999914,0,4,4.37837,-0.374847
4.557,4.00352,-0.000999914,0,4,4.37837,-0.374848
4.558,4.00352,-0.000999914,0,4,4.37837,-0.374849
4.559,4.00352,-0.000999914,0,4,4.37837,-0.37485
4.56,4.00352,-0.000999914,0,4,4.37837,-0.374851
4.561,4.00351,-0.000999914,0,4,4.37837,-0.374852
4.562,4.00351,-0.000999914,0,4,4.37837,-0.374853
4.563,4.00351,-0.000999914,0,4,4.37837,-0.374854
4.564,4.00351,-0.000999914,0,4,4.37837,-0.374855
4.565,4.00351,-0.000999914,0,4,4.37837,-0.374856
4.566,4.00351,-0.000999914,0,4,4.37837,-0.374856
4.567,4.00351,-0.000999914,0,4,4.37837,-0.374857
4.568,4.00351,-0.000999914,0,4,4.37837,-0.374858
4.569,4.00351,-0.000999914,0,4,4.37837,-0.374859
4.57,4.00351,-0.000999914,0,4,4.37837,-0.37486
4.571,4.0035,-0.000999914,0,4,4.37837,-0.374861
4.572,4.0035,-0.000999914,0,4,4.37837,-0.374862
4.573,4.0035,-0.000999914,0,4,4.37837,-0.374863
4.574,4.0035,-0.000999914,0,4,4.37837,-0.374864
4.575,4.0035,-0.000999914,0,4,4.37837,-0.374865
4.576,4.0035,-0.000999914,0,4,4.37837,-0.374866
4.577,4.0035,-0.000999914,0,4,4.37837,-0.374867
4.578,4.0035,-0.000999914,0,4,4.37837,-0.374868
4.579,4.0035,-0.000999914,0,4,4.37837,-0.374869
4.58,4.0035,-0.000999914,0,4,4.37837,-0.37487
4.581,4.0035,-0.000999914,0,4,4.37837,-0.374871
4.582,4.00349,-0.000999914,0,4,4.37837,-0.374872
4.583,4.00349,-0.000999914,0,4,4.37837,-0.374873
4.584,4.00349,-0.000999914,0,4,4.37837,-0.374874
4.585,4.00349,-0.000999914,0,4,4.37837,-0.374875
4.586,4.00349,-0.000999914,0,4,4.37837,-0.374876
4.587,4.00349,-0.000999914,0,4,4.37837,-0.374876
4.588,4.00349,-0.000999914,0,4,4.37837,-0.374877
4.589,4.00349,-0.000999914,0,4,4.37837,-0.374878
4.59,4.00349,-0.000999914,0,4,4.37837,-0.374879
4.591,4.00349,-0.000999914,0,4,4.37837,-0.37488
4.592,4.00348,-0.000999914,0,4,4.37837,-0.374881
4.593,4.00348,-0.000999914,0,4,4.37837,-0.374882
4.594,4.00348,-0.000999914,0,4,4.37837,-0.374883
4.595,4.00348,-0.000999914,0,4,4.37837,-0.374884
4.596,4.00348,-0.000999914,0,4,4.37837,-0.374885
4.597,4.00348,-0.000999914,0,4,4.37837,-0.374886
4.598,4.00348,-0.000999914,0,4,4.37837,-0.374887
4.599,4.00348,-0.000999914,0,4,4.37837,-0.374888
4.6,4.00348,-0.000999914,0,4,4.37837,-0.374889
4.601,4.00348,-0.000999914,0,4,4.3792,-0.375725
4.602,4.00348,-0.000999914,0,4,4.3792,-0.375726
4.603,4.00347,-0.000999914,0,4,4.3792,-0.375727
4.604,4.00347,-0.000999914,0,4,4.3792,-0.375728
4.605,4.00347,-0.000999914,0,4,4.3792,-0.375729
4.606,4.00347,-0.000999914,0,4,4.3792,-0.37573
4.607,4.00347,-0.000999914,0,4,4.3792,-0.375731
4.608,4.00347,-0.000999914,0,4,4.3792,-0.375731
4.609,4.00347,-0.000999914,0,4,4.3792,-0.375732
4.61,4.00347,-0.000999914,0,4,4.3792,-0.375733
4.611,4.00347,-0.000999914,0,4,4.3792,-0.375734
4.612,4.00347,-0.000999914,0,4,4.3792,-0.375735
4.613,4.00346,-0.000999914,0,4,4.3792,-0.375736
4.614,4.00346,-0.000999914,0,4,4.3792,-0.375737
4.615,4.00346,-0.000999914,0,4,4.3792,-0.375738
4.616,4.00346,-0.000999914,0,4,4.3792,-0.375739
4.617,4.00346,-0.000999914,0,4,4.3792,-0.37574
4.618,4.00346,-0.000999914,0,4,4.3792,-0.375741
4.619,4.00346,-0.000999914,0,4,4.3792,-0.375742
4.62,4.00346,-0.000999914,0,4,4.3792,-0.375743
4.621,4.00346,-0.000999914,0,4,4.3792,-0.375744
4.622,4.00346,-0.000999914,0,4,4.3792,-0.375745
4.623,4.00346,-0.000999914,0,4,4.3792,-0.375746
4.624,4.00345,-0.000999914,0,4,4.3792,-0.375747
4.625,4.00345,-0.000999914,0,4,4.3792,-0.375748
4.626,4.00345,-0.000999914,0,4,4.3792,-0.375749
4.627,4.00345,-0.000999914,0,4,4.3792,-0.37575
4.628,4.00345,-0.000999914,0,4,4.3792,-0.375751
4.629,4.00345,-0.000999914,0,4,4.3792,-0.375751
4.63,4.00345,-0.000999914,0,4,4.3792,-0.375752
4.631,4.00345,-0.000999914,0,4,4.3792,-0.375753
4.632,4.00345,-0.000999914,0,4,4.3792,-0.375754
4.633,4.00345,-0.000999914,0,4,4.3792,-0.375755
4.634,4.00344,-0.000999914,0,4,4.3792,-0.375756
4.635,4.00344,-0.000999914,0,4,4.3792,-0.375757
4.636,4.00344,-0.000999914,0,4,4.3792,-0.375758
4.637,4.00344,-0.000999914,0,4,4.3792,-0.375759
4.638,4.00344,-0.000999914,0,4,4.3792,-0.37576
4.639,4.00344,-0.000999914,0,4,4.3792,-0.375761
4.64,4.00344,-0.000999914,0,4,4.3792,-0.375762
4.641,4.00344,-0.000999914,0,4,4.3792,-0.375763
4.642,4.00344,-0.000999914,0,4,4.3792,-0.375764
4.643,4.00344,-0.000999914,0,4,4.3792,-0.375765
4.644,4.00344,-0.000999914,0,4,4.3792,-0.375766
4.645,4.00343,-0.000999914,0,4,4.3792,-0.375767
4.646,4.00343,-0.000999914,0,4,4.3792,-0.375768
4.647,4.00343,-0.000999914,0,4,4.3792,-0.375769
4.648,4.00343,-0.000999914,0,4,4.3792,-0.37577
4.649,4.00343,-0.000999914,0,4,4.3792,-0.375771
4.65,4.00343,-0.000999914,0,4,4.3792,-0.375772
4.651,4.00343,-0.000999914,0,4,4.3792,-0.375772
4.652,4.00343,-0.000999914,0,4,4.3792,-0.375773
4.653,4.00343,-0.000999914,0,4,4.3792,-0.375774
4.654,4.00343,-0.000999914,0,4,4.3792,-0.375775
4.655,4.00342,-0.000999914,0,4,4.3792,-0.375776
4.656,4.00342,-0.000999914,0,4,4.3792,-0.375777
4.657,4.00342,-0.000999914,0,4,4.3792,-0.375778
4.658,4.00342,-0.000999914,0,4,4.3792,-0.375779
4.659,4.00342,-0.000999914,0,4,4.3792,-0.37578
4.66,4.00342,-0.000999914,0,4,4.3792,-0.375781
4.661,4.00342,-0.000999914,0,4,4.3792,-0.375782
4.662,4.00342,-0.000999914,0,4,4.3792,-0.375783
4.663,4.00342,-0.000999914,0,4,4.3792,-0.375784
4.664,4.00342,-0.000999914,0,4,4.3792,-0.375785
4.665,4.00342,-0.000999914,0,4,4.3792,-0.375786
4.666,4.00341,-0.000999914,0,4,4.3792,-0.375787
4.667,4.00341,-0.000999914,0,4,4.3792,-0.375788
4.668,4.00341,-0.000999914,0,4,4.3792,-0.375789
4.669,4.00341,-0.000999914,0,4,4.3792,-0.37579
4.67,4.00341,-0.000999914,0,4,4.3792,-0.375791
4.671,4.00341,-0.000999914,0,4,4.3792,-0.375792
4.672,4.00341,-0.000999914,0,4,4.3792,-0.375793
4.673,4.00341,-0.000999914,0,4,4.3792,-0.375793
4.674,4.00341,-0.000999914,0,4,4.3792,-0.375794
4.675,4.00341,-0.000999914,0,4,4.3792,-0.375795
4.676,4.0034,-0.000999914,0,4,4.3792,-0.375796
4.677,4.0034,-0.000999914,0,4,4.3792,-0.375797
4.678,4.0034,-0.000999914,0,4,4.3792,-0.375798
4.679,4.0034,-0.000999914,0,4,4.3792,-0.375799
4.68,4.0034,-0.000999914,0,4,4.3792,-0.3758
4.681,4.0034,-0.000999914,0,4,4.3792,-0.375801
4.682,4.0034,-0.000999914,0,4,4.3792,-0.375802
4.683,4.0034,-0.000999914,0,4,4.3792,-0.375803
4.684,4.0034,-0.000999914,0,4,4.3792,-0.375804
4.685,4.0034,-0.000999914,0,4,4.3792,-0.375805
4.686,4.0034,-0.000999914,0,4,4.3792,-0.375806
4.687,4.00339,-0.000999914,0,4,4.3792,-0.375807
4.688,4.00339,-0.000999914,0,4,4.3792,-0.375808
